instance,feat_n,feat_dist_mean,feat_dist_sd,feat_dist_CV,feat_dist_min,feat_dist_max,feat_dist_range,feat_dist_median,feat_dist_skew,feat_dist_kurt,feat_dist_lt_mean,feat_dist_distinct,feat_dist_mode_freq,feat_dist_mode_value,feat_dist_mode_quantity,feat_norm_dist_mean,feat_norm_dist_sd,feat_norm_dist_CV,feat_norm_dist_min,feat_norm_dist_max,feat_norm_dist_range,feat_norm_dist_median,feat_norm_dist_skew,feat_norm_dist_kurt,feat_dist_centroid_mean,feat_dist_centroid_sd,feat_dist_centroid_CV,feat_dist_centroid_min,feat_dist_centroid_max,feat_dist_centroid_range,feat_dist_centroid_median,feat_dist_centroid_skew,feat_dist_centroid_kurt,feat_centroid_coord_X,feat_centroid_coord_Y,feat_nn_dist_mean,feat_nn_dist_sd,feat_nn_dist_CV,feat_nn_dist_min,feat_nn_dist_max,feat_nn_dist_range,feat_nn_dist_median,feat_nn_angle_mean,feat_nn_angle_sd,feat_nn_angle_CV,feat_nn_angle_min,feat_nn_angle_max,feat_nn_angle_range,feat_nn_angle_median,feat_mst_dists_mean,feat_mst_dists_sd,feat_mst_dists_CV,feat_mst_dists_min,feat_mst_dists_max,feat_mst_dists_range,feat_mst_dists_median,feat_mst_dist_len,feat_mst_dist_sum,feat_mst_degree_mean,feat_mst_degree_sd,feat_mst_degree_CV,feat_mst_degree_min,feat_mst_degree_max,feat_mst_degree_range,feat_mst_degree_median,feat_rect_area,feat_chull_area,feat_chull_perimeter,feat_chull_points_frac,feat_chull_edges_mean,feat_chull_edges_sd,feat_chull_edges_CV,feat_cluster_count,feat_cluster_outlier_prop,feat_cluster_count_rel_nodes,feat_cluster_core_prop,feat_cluster_edge_prop,feat_cluster_size_mean,feat_cluster_size_sd,feat_cluster_size_CV,feat_cluster_centroid_dist_mean,feat_cluster_centroid_dist_sd,feat_cluster_centroid_dist_CV,feat_cluster_centroid_dist_min,feat_cluster_centroid_dist_max,feat_cluster_centroid_dist_range,feat_cluster_centroid_dist_median,perf_LKH,perf_MAOS,CLASS
portgen4664,4664,522187.1085420757,248342.9319171275,0.4755822728188186,168.88161534045085,1392267.8333230284,1392098.951707688,512762.4308546796,0.1866903584578351,-0.6574329761020667,0.5130501047292813,1.8400189963561184e-07,5,513232.6494736843,19,208.89740433649865,99.34790234030385,0.475582272818819,0.0675599426099822,556.9672857960774,556.8997258534674,205.12712607148757,0.186690358457834,-0.6574329761020725,153.24569170020283,57.132180705663785,0.3728142701553558,4.82302310279429,280.8353319506005,276.0123088478062,160.0432989668072,-0.3004078465473851,-0.5705542278464981,200.23970763837195,198.3915047727588,2.957516338232327,1.5457592625187668,0.5226545133619276,0.0675599426099822,11.0953605476175,11.027800605007515,2.848615642785223,1.5607113704903803,0.901613869527119,0.5776941762420998,0.0004044439917828,3.141117053558468,3.140712609566685,1.5430020382065774,3.826206293014481,1.746980937832706,0.4565830496442848,0.0675599426099822,11.0953605476175,11.027800605007515,3.767885536753066,4663,3.927318730594774e-06,1.999571183533448,0.6770558461905956,0.3386005218349708,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0045025728987993,74.93655772730828,80.52702860902896,1.0746027179693016,323,0.1891080617495711,0.0692538593481989,0.6061320754716981,0.2047598627787307,11.708978328173377,13.312700698392469,1.1369651839187644,9.234732789093082,8.391244361573978,0.9086613065279672,0.0,70.91742104110065,70.91742104110065,6.655176880899446,49180436.0,49185210.5,ANY
portgen4665,4665,522145.1055677481,248328.67375650973,0.4755932232410617,168.88161534045085,1392267.8333230284,1392098.951707688,512713.6811837574,0.1868503299288869,-0.6572440754941438,0.5130602800264408,1.8392299659117122e-07,5,513232.6494736843,19,208.88060133204303,99.34219846003757,0.4755932232410617,0.0675599426099822,556.9672857960774,556.8997258534674,205.1076240969054,0.186850329928889,-0.6572440754941402,153.23166963166065,57.13413172409089,0.3728611184713337,4.80416332550777,280.8542018744988,276.050038548991,160.01475399824864,-0.299876183712478,-0.5713443754481693,200.2530534018092,198.3781630062712,2.956684176807382,1.5456336061813083,0.5227591158722534,0.0675599426099822,11.0953605476175,11.027800605007515,2.8481454602628684,1.560311967222916,0.9018534765576977,0.5779956159426501,0.0004044439917828,3.141117053558468,3.140712609566685,1.5426577597305706,3.825446942242521,1.7470259577106828,0.4566854498540126,0.0675599426099822,11.0953605476175,11.027800605007515,3.767633546996479,4664,3.926013225288069e-06,1.99957127545552,0.676983274715534,0.3385642127517116,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0045016077170418,74.93655772730828,80.52702860902896,1.0746027179693016,322,0.1890675241157556,0.0690246516613076,0.6066452304394426,0.2042872454448017,11.748447204968944,13.327297003327963,1.1343879553453884,9.241569094266854,8.387318991509286,0.907564387168028,0.0,70.91742104110065,70.91742104110065,6.677132825260354,49185588.0,49184998.7,ANY
portgen4674,4674,522277.9325535708,248365.98592149577,0.4755437104285859,168.88161534045085,1392267.8333230284,1392098.951707688,512885.942906899,0.18606823406459,-0.6583104824208545,0.5130004888180131,1.832151473489501e-07,5,513232.6494736843,19,208.9337378651173,99.35712493809164,0.4755437104285869,0.0675599426099822,556.9672857960774,556.8997258534674,205.17653622867232,0.1860682340646028,-0.658310482420851,153.2831385508927,57.10625988965453,0.3725540880068439,4.709461752205085,280.9499454626343,276.2404837104292,160.12713377127298,-0.3015202497491169,-0.5692862748509495,200.30595994288265,198.2959602821365,2.9537376000892395,1.5436260456174156,0.5226009397621437,0.0675599426099822,11.0953605476175,11.027800605007515,2.846289268473475,1.5608556135403222,0.902518054099808,0.5782200776743996,0.0004044439917828,3.141117053558468,3.140712609566685,1.544319544282874,3.821449149422605,1.7451160418163187,0.456663421016604,0.0675599426099822,11.0953605476175,11.027800605007515,3.766781854838517,4673,3.913362675294695e-06,1.999572100984168,0.6772795300868164,0.3387122323588465,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044929396662387,74.93655772730828,80.52702860902896,1.0746027179693016,322,0.1897732135216089,0.0688917415489944,0.6061189559264014,0.2041078305519897,11.76086956521739,13.301868705001512,1.131027653290332,9.218214241790532,8.37414901141249,0.9084350603882154,0.0,70.91742104110065,70.91742104110065,6.677688591483132,49230011.0,49234259.2,ANY
portgen4686,4686,522272.6231196613,248349.49617126564,0.4755169717451659,168.88161534045085,1392267.8333230284,1392098.951707688,512926.75021926814,0.1856406953002467,-0.6587392362263795,0.5129341512740755,1.822776872971591e-07,5,508505.911,20,208.93161386216136,99.35052832556548,0.4755169717451667,0.0675599426099822,556.9672857960774,556.8997258534674,205.19286091668627,0.1856406953002541,-0.65873923622638,153.29290562267872,57.07053793122126,0.3722973199535859,4.619116495103608,281.0390033961089,276.4198869010053,160.08898684780627,-0.3013984468210801,-0.56746082758661,200.38926423904425,198.25290006454208,2.947427494128988,1.5421556653321318,0.5232208997181331,0.0675599426099822,11.0953605476175,11.027800605007515,2.8393823286398803,1.561189144172085,0.9034493099419711,0.5786930515847775,0.0004044439917828,3.141117053558468,3.140712609566685,1.5430020382065774,3.8148474053078503,1.7441386608394014,0.4571974906290263,0.0675599426099822,11.0953605476175,11.027800605007515,3.763347971820299,4685,3.896636694896804e-06,1.9995731967562955,0.6786166206307586,0.3393807347145928,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044814340588988,74.93655772730828,80.52702860902896,1.0746027179693016,330,0.1888604353393085,0.0704225352112676,0.6056338028169014,0.20550576184379,11.518181818181818,12.84079565517072,1.1148283520669136,8.92776401180884,7.782760841543525,0.8717480470192975,0.0,61.91068612588085,61.91068612588085,6.573759061197886,49259153.0,49266866.2,LKH
portgen4688,4688,522318.40693364944,248371.8840084973,0.4755181527425055,168.88161534045085,1392267.8333230284,1392098.951707688,512982.41430774215,0.1855313465775344,-0.6588912572810166,0.5129174228150419,1.8212214367597706e-07,5,508505.911,20,208.9499293658309,99.35948442771704,0.4755181527425061,0.0675599426099822,556.9672857960774,556.8997258534674,205.21512895702423,0.1855313465775461,-0.6588912572810064,153.3085310017619,57.06990149154067,0.3722552236240837,4.6360811405953175,281.02242988711686,276.38634874652155,160.10783552979296,-0.3015656068315884,-0.5672812596418755,200.37123796013933,198.25844054396725,2.946245022418113,1.542462139052103,0.523534915567252,0.0675599426099822,11.0953605476175,11.027800605007515,2.83748193657821,1.560809512199243,0.9037122019699442,0.5790022388424438,0.0004044439917828,3.141117053558468,3.140712609566685,1.5430020382065774,3.814258546807499,1.7444427317025952,0.4573477938884553,0.0675599426099822,11.0953605476175,11.027800605007515,3.763347971820299,4687,3.894031743519783e-06,1.9995733788395904,0.6787861749009818,0.3394654990330492,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044795221843003,74.93655772730828,80.52702860902896,1.0746027179693016,330,0.1892064846416382,0.0703924914675768,0.6045221843003413,0.2062713310580204,11.518181818181818,12.846694057591876,1.1153404469890345,8.92992268368543,7.786003396284093,0.8719004264738792,0.0,61.91068612588085,61.91068612588085,6.570238557654072,49275291.0,49284409.8,LKH
portgen4696,4696,522255.5916857608,248345.98999636967,0.4755257654489576,168.88161534045085,1392267.8333230284,1392098.951707688,512882.3705334392,0.1857798627871804,-0.6587580108531346,0.5129767092152627,1.8150195591045242e-07,5,508505.911,20,208.9248005527638,99.34912570412384,0.4755257654489578,0.0675599426099822,556.9672857960774,556.8997258534674,205.1751071249452,0.1857798627871874,-0.6587580108531279,153.28362172708967,57.08189013044566,0.3723939288965641,4.63540335980374,281.02323715408045,276.3878337942768,160.1083525280627,-0.3017537943002729,-0.5687404192476495,200.3698306126332,198.2559314276027,2.942022642714158,1.5381694582914978,0.5228271992062108,0.0675599426099822,11.0953605476175,11.027800605007515,2.8280833325439905,1.5617300554017346,0.904113443393162,0.578917873973163,0.0004044439917828,3.141117053558468,3.140712609566685,1.544551094032078,3.810919273294736,1.7426715484390671,0.4572837741935261,0.0675599426099822,11.0953605476175,11.027800605007515,3.7597661917933145,4695,3.8844614267658045e-06,1.9995741056218057,0.6785216587861564,0.339333089420638,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044718909710391,74.93655772730828,80.52702860902896,1.0746027179693016,330,0.1901618398637138,0.0702725724020442,0.604344122657581,0.2054940374787052,11.524242424242424,12.70818229147472,1.1027347242142147,8.926562389119496,7.771272564420084,0.8705784181705172,0.0,61.91068612588085,61.91068612588085,6.570238557654072,49300980.0,49309115.3,LKH
portgen4699,4699,522244.9917283561,248342.9648838285,0.475529624634492,168.88161534045085,1392267.8333230284,1392098.951707688,512871.79806458455,0.1857642751393124,-0.6587531754748177,0.5129750944712317,1.8127020199754326e-07,5,508505.911,20,208.9205601118343,99.34791552840852,0.4755296246344926,0.0675599426099822,556.9672857960774,556.8997258534674,205.1708776806233,0.1857642751393179,-0.6587531754748204,153.2827563580457,57.07543406985966,0.3723539126380266,4.597866742819964,281.0632030485864,276.4653363057664,160.074344103808,-0.3013830410119977,-0.5687888322268386,200.36523680615457,198.1954831879623,2.9423753147374025,1.5377616337705582,0.5226259294891475,0.0675599426099822,11.0953605476175,11.027800605007515,2.829729976322408,1.5633432528827305,0.9042124203366928,0.5783838057760944,0.0004044439917828,3.141117053558468,3.140712609566685,1.546070669263488,3.8098431007236098,1.740764057685137,0.4569122695248293,0.0675599426099822,11.0953605476175,11.027800605007515,3.7602195823972338,4698,3.880963987108826e-06,1.9995743775271333,0.6783050287402195,0.3392247051990518,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044690359650989,74.93655772730828,80.52702860902896,1.0746027179693016,331,0.1889763779527559,0.0704405192594169,0.604596722706959,0.2064268993402851,11.513595166163142,12.6933016117123,1.1024620397472504,8.9196614674433,7.766106018721706,0.8706727320389834,0.0,61.91068612588085,61.91068612588085,6.55347655971172,49311791.0,49320331.7,LKH
portgen4703,4703,522274.74942908814,248359.7357052027,0.4755346414443567,168.88161534045085,1392267.8333230284,1392098.951707688,512916.4414687835,0.1856354607854451,-0.6587782897368144,0.5129566448797603,1.809618866217682e-07,5,508505.911,20,208.93246447779865,99.35462458153592,0.4755346414443575,0.0675599426099822,556.9672857960774,556.8997258534674,205.1887369711063,0.1856354607854521,-0.6587782897368144,153.29514862279413,57.0698155335272,0.3722871600715565,4.625797453946827,281.0348188770227,276.4090214230759,160.0945289733504,-0.3011125003453574,-0.5682646929043522,200.35054964158212,198.22082911709143,2.942435801406845,1.535558846264211,0.5218665588319805,0.0675599426099822,11.0953605476175,11.027800605007515,2.831293734483994,1.563755217197479,0.9038552068075096,0.578003000001097,0.0004044439917828,3.141117053558468,3.140712609566685,1.5478486679659504,3.809765550368279,1.7396643945669978,0.4566329270311212,0.0675599426099822,11.0953605476175,11.027800605007515,3.761143027408001,4702,3.877363147414608e-06,1.9995747395279608,0.6786434338972875,0.3393938823499514,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044652349564108,74.93655772730828,80.52702860902896,1.0746027179693016,334,0.1890282798213906,0.0710184988305337,0.6034446098235169,0.2075271103550925,11.419161676646707,12.624389161160371,1.1055443051461888,8.87512162535335,7.788007737121912,0.877509972919593,0.0,61.91068612588085,61.91068612588085,6.492494971912444,49353385.0,49360529.1,LKH
portgen4706,4706,522328.4599261522,248373.3455513588,0.4755117988142447,168.88161534045085,1392267.8333230284,1392098.951707688,512989.62108213815,0.1852409540255088,-0.659274250609267,0.5129221880037881,1.807311660051906e-07,5,508505.911,20,208.9539509971683,99.36006910800722,0.4755117988142456,0.0675599426099822,556.9672857960774,556.8997258534674,205.2180119781489,0.1852409540255167,-0.6592742506092728,153.3160491769162,57.05776438850872,0.3721578053623595,4.679490457321128,280.9801255706798,276.3006351133586,160.14742549966226,-0.3021087085141477,-0.5672341796599665,200.3246692831992,198.2720397777466,2.940583215119044,1.534910322563131,0.52197479556823,0.0675599426099822,11.0953605476175,11.027800605007515,2.8264366887655727,1.563814358868849,0.9040892442624652,0.5781307986687235,0.0004044439917828,3.141117053558468,3.140712609566685,1.546977904355341,3.807900322212528,1.739548092126766,0.4568260576516418,0.0675599426099822,11.0953605476175,11.027800605007515,3.758719946730415,4705,3.872596162944272e-06,1.9995750106247343,0.6784270873105639,0.3392856400513829,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044623884402889,74.93655772730828,80.52702860902896,1.0746027179693016,333,0.1889077773055673,0.0707607309817254,0.6043348916277093,0.2067573310667234,11.462462462462462,12.622109966338618,1.1011691429894577,8.88506300706643,7.781195957377061,0.8757614831980993,0.0,61.91068612588085,61.91068612588085,6.521748212534825,49372465.0,49369899.2,ANY
portgen4710,4710,522351.34485617495,248375.45457393964,0.4754950035446501,168.88161534045085,1392267.8333230284,1392098.951707688,513042.9687141223,0.1848617275548246,-0.6596542280940012,0.5128780496430037,1.804242242615372e-07,5,508505.911,20,208.9631059579134,99.36091280815916,0.4754950035446502,0.0675599426099822,556.9672857960774,556.8997258534674,205.2393533358092,0.1848617275548255,-0.6596542280940039,153.32828884112502,57.0424096557646,0.3720279544427091,4.691029902822624,280.96712293959064,276.27609303676803,160.1418598602387,-0.3026128227559572,-0.5663068086131853,200.3372862888862,198.3026047891969,2.9373059714918828,1.5303258487274949,0.5209964040451085,0.0675599426099822,11.0953605476175,11.027800605007515,2.8196566754552865,1.5645871378913063,0.904175336991569,0.5779002748355606,0.0004044439917828,3.141117053558468,3.140712609566685,1.5518274509161831,3.805130913187367,1.73614666793726,0.4562646351851734,0.0675599426099822,11.0953605476175,11.027800605007515,3.758472758529442,4709,3.866323789387851e-06,1.9995753715498936,0.6784519582149894,0.3392980169030155,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044585987261146,74.93655772730828,80.52702860902896,1.0746027179693016,333,0.1885350318471337,0.0707006369426751,0.6038216560509554,0.2076433121019108,11.477477477477477,12.651375440788524,1.1022783939776502,8.889360159112233,7.781444545269175,0.8753661012702513,0.0,61.91068612588085,61.91068612588085,6.522972845737316,49368379.0,49379286.3,LKH
portgen4711,4711,522324.05339034495,248363.2821487038,0.4754965438344385,168.88161534045085,1392267.8333230284,1392098.951707688,513012.6206654179,0.1849126761133135,-0.6595547842036678,0.5128802911171136,1.803476110028274e-07,5,508505.911,20,208.95218819246264,99.35604331215929,0.475496543834439,0.0675599426099822,556.9672857960774,556.8997258534674,205.2272128051501,0.184912676113317,-0.6595547842036633,153.32070175077192,57.03858072098615,0.3720213909123918,4.6785990067944185,280.9786380318799,276.3000390250855,160.1178627699725,-0.3022539061434193,-0.566341636470236,200.36111161151956,198.30982994571167,2.937372461331654,1.530170223593126,0.5209316297938686,0.0675599426099822,11.0953605476175,11.027800605007515,2.8196566754552865,1.564351758922847,0.9042236738347812,0.5780181271106155,0.0004044439917828,3.141117053558468,3.140712609566685,1.551729588350121,3.804795459072074,1.735494706411587,0.4561335096932767,0.0675599426099822,11.0953605476175,11.027800605007515,3.7582091398881934,4710,3.865364068569299e-06,1.999575461685417,0.6783799472088436,0.3392619884608134,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044576523031203,74.93655772730828,80.52702860902896,1.0746027179693016,333,0.1884950116748036,0.0706856293780513,0.6034812141795797,0.2080237741456166,11.48048048048048,12.654465807541763,1.102259250303795,8.888430976297983,7.781117147791569,0.8754207765735941,0.0,61.91068612588085,61.91068612588085,6.524146159729491,49382937.0,49379978.4,ANY
portgen4713,4713,522386.7730910674,248397.2757378425,0.4755045275515419,168.88161534045085,1392267.8333230284,1392098.951707688,513083.9115748886,0.1848937135624123,-0.6594996171247471,0.5128717458219195,1.8019453080767879e-07,5,508505.911,20,208.9772787825354,99.36964221649642,0.4755045275515422,0.0675599426099822,556.9672857960774,556.8997258534674,205.2557322490384,0.184893713562414,-0.6594996171247427,153.33979650435117,57.04506438684241,0.3720173476637143,4.666556920203102,280.9897877071413,276.3232307869382,160.09581874285362,-0.3018745880580358,-0.566119658689479,200.3862839937143,198.3188895775967,2.9374486525910872,1.5297240019765024,0.5207662100330338,0.0675599426099822,11.0953605476175,11.027800605007515,2.825280372649637,1.56487842015847,0.9039755465992516,0.5776650345192369,0.0004044439917828,3.141117053558468,3.140712609566685,1.5519253134822453,3.803979327616951,1.7339318692330667,0.4558205289510102,0.0675599426099822,11.0953605476175,11.027800605007515,3.7582091398881934,4712,3.862431109033227e-06,1.9995756418417143,0.6782359939591354,0.3391899659942068,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044557606619987,74.93655772730828,80.52702860902896,1.0746027179693016,333,0.1884150222788033,0.0706556333545512,0.6038616592403989,0.2077233184807977,11.486486486486486,12.617399349069585,1.0984559433307637,8.86062187173723,7.768317823113643,0.8767237712617311,0.0,61.91068612588085,61.91068612588085,6.521748212534825,49370453.0,49383214.6,LKH
portgen4717,4717,522336.7514757684,248380.2172773797,0.4755174063008704,168.88161534045085,1392267.8333230284,1392098.951707688,513010.3263824125,0.1850459850033356,-0.659335590700628,0.5129000168196173,1.798889545483573e-07,5,508101.86238095246,21,208.95726797524856,99.3628180953062,0.4755174063008707,0.0675599426099822,556.9672857960774,556.8997258534674,205.22629499282425,0.185045985003339,-0.6593355907006302,153.31827218670745,57.060372722500425,0.3721694218743453,4.623142034670498,281.03246220598714,276.40932017131666,160.07220500190107,-0.3027207635713956,-0.5648083179952312,200.43318978704207,198.30511152371656,2.936669580537973,1.5289969050067618,0.5206567722633143,0.0675599426099822,11.0953605476175,11.027800605007515,2.8196566754552865,1.5651120970337824,0.9039028026966092,0.5775323086504127,0.0004044439917828,3.141117053558468,3.140712609566685,1.5519253134822453,3.802843834990416,1.7334251403651002,0.4558233826000559,0.0675599426099822,11.0953605476175,11.027800605007515,3.7573287265180912,4716,3.858372831363855e-06,1.9995760016959927,0.6788858347916918,0.3395148942655227,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044519821920712,74.93655772730828,80.52702860902896,1.0746027179693016,334,0.1884672461310154,0.0708077167691329,0.6044095823616705,0.207123171507314,11.461077844311378,12.364353099971169,1.0788124178135765,8.768113871176624,7.671654828252476,0.8749492697022866,0.0,61.91068612588085,61.91068612588085,6.488915485112251,49410398.0,49407084.4,ANY
portgen4719,4719,522296.0293147163,248361.12748889832,0.4755179314971301,168.88161534045085,1392267.8333230284,1392098.951707688,512977.328470762,0.1850485168685152,-0.659262741577233,0.5128920018444555,1.7973645782398646e-07,5,516625.4456521739,23,208.94097735144075,99.35518135514572,0.4755179314971296,0.0675599426099822,556.9672857960774,556.8997258534674,205.21309440250027,0.1850485168685066,-0.6592627415772419,153.30836299820865,57.050549115229394,0.3721293998546968,4.612357617240184,281.0433069448381,276.4309493275979,160.0656531964076,-0.3022511163842378,-0.5643548326653831,200.4394479690713,198.2960598913833,2.936191163742849,1.527199584808681,0.5201294805553174,0.0675599426099822,11.0953605476175,11.027800605007515,2.8196566754552865,1.56523762974674,0.9033549263666746,0.5771359627437784,0.0004044439917828,3.141117053558468,3.140712609566685,1.5519253134822453,3.802564546252885,1.73246240227651,0.4556036804118707,0.0675599426099822,11.0953605476175,11.027800605007515,3.7573287265180912,4718,3.856754891566398e-06,1.999576181394363,0.6799896463384751,0.3400668865060687,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044500953591862,74.93655772730828,80.52702860902896,1.0746027179693016,335,0.1890230981140072,0.0709896164441619,0.6037296037296037,0.2072472981563891,11.423880597014923,12.335340439036813,1.0797854839501784,8.742538337749414,7.671500776710077,0.8774912365651628,0.0,61.91068612588085,61.91068612588085,6.47308114653659,49418203.0,49426503.7,LKH
portgen4721,4721,522256.4394324236,248341.1391790117,0.475515705366703,168.88161534045085,1392267.8333230284,1392098.951707688,512927.2817788082,0.18515376995725,-0.659121912263926,0.5129118313632951,1.7958415493084218e-07,5,516625.4456521739,23,208.9251396880555,99.34718516760276,0.4755157053667033,0.0675599426099822,556.9672857960774,556.8997258534674,205.19307356346812,0.1851537699572567,-0.6591219122639194,153.29597782069504,57.04789509228203,0.3721421520857446,4.642375227217936,281.01366357065046,276.3712883434325,160.05987742998764,-0.3019424063925716,-0.5646730360945758,200.4098105307243,198.30851748938147,2.935264164236804,1.527062100361959,0.5202469062129574,0.0675599426099822,11.0953605476175,11.027800605007515,2.8196566754552865,1.5645047183847658,0.9028423836659604,0.5770787221390279,0.0004044439917828,3.141117053558468,3.140712609566685,1.5496698291187034,3.80202015013682,1.7324520347370909,0.4556661896373029,0.0675599426099822,11.0953605476175,11.027800605007515,3.7573287265180912,4720,3.854861380411609e-06,1.9995763609404784,0.6798455960493326,0.3399948155666207,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044482101249735,74.93655772730828,80.52702860902896,1.0746027179693016,336,0.1883075619572124,0.0711713619995763,0.6036856598178352,0.2080067782249523,11.404761904761903,12.322181941541585,1.080441840385692,8.73657817784559,7.668529437915615,0.8777497644743388,0.0,61.91068612588085,61.91068612588085,6.466834858291481,49435775.0,49439802.9,ANY
portgen4728,4728,522349.2646543173,248398.7219765692,0.4755414409187607,168.88161534045085,1392267.8333230284,1392098.951707688,512984.8632591414,0.1855147533039493,-0.6586011243110699,0.5129573664081714,1.7905261649140849e-07,5,516625.4456521739,23,208.9622737872961,99.3702207744714,0.4755414409187607,0.0675599426099822,556.9672857960774,556.8997258534674,205.21610864339004,0.185514753303943,-0.658601124311077,153.3146317436201,57.08587249195197,0.3723445821362545,4.702803988218792,280.95236529795665,276.2495613097378,160.037505839401,-0.3021753656025125,-0.5643906873664046,200.3875569820272,198.3725427453009,2.933427204897156,1.526510558286239,0.5203846735101638,0.0675599426099822,11.0953605476175,11.027800605007515,2.8124994242261376,1.5634314151254256,0.903151946099346,0.5776728914116717,0.0004044439917828,3.141117053558468,3.140712609566685,1.545932753750059,3.7989514135965385,1.7306705164678875,0.4555653200179861,0.0675599426099822,11.0953605476175,11.027800605007515,3.755656760986597,4727,3.845363795108375e-06,1.9995769881556684,0.6796534080479049,0.3398985945896439,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044416243654822,74.93655772730828,80.52702860902896,1.0746027179693016,335,0.1890862944162436,0.0708544839255499,0.6034263959390863,0.20748730964467,11.444776119402984,11.577993582553008,1.0116400235146734,8.378068421580045,6.890500988475872,0.8224450603348465,0.0,50.40555387729946,50.40555387729946,6.435663546695141,49470144.0,49477236.8,LKH
portgen4731,4731,522398.0349965071,248413.05671485807,0.4755244853027041,168.88161534045085,1392267.8333230284,1392098.951707688,513065.1191515557,0.1851707926847281,-0.6590321587750143,0.5129165237925141,1.788255364654328e-07,5,516625.4456521739,23,208.9817840312785,99.37595528911446,0.4755244853027034,0.0675599426099822,556.9672857960774,556.8997258534674,205.2482144677848,0.1851707926847191,-0.6590321587750183,153.33329205678868,57.07647723011096,0.3722379951835382,4.747631030549606,280.90750797346493,276.15987694291533,160.04262052398735,-0.3029055632329299,-0.5636934861546137,200.3565850650988,198.4049971265829,2.9336910320916183,1.5263271624363195,0.5202753615632462,0.0675599426099822,11.0953605476175,11.027800605007515,2.8132802223625712,1.5627316606117048,0.9032960294309132,0.5780237594196648,0.0004044439917828,3.141117053558468,3.140712609566685,1.544820117867289,3.798623578462321,1.7303888469515132,0.4555304865590217,0.0675599426099822,11.0953605476175,11.027800605007515,3.755152367249941,4730,3.842235137220309e-06,1.999577256393997,0.6797489114732571,0.3399463108012663,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.004438807863031,74.93655772730828,80.52702860902896,1.0746027179693016,335,0.1891777636863242,0.0708095540054956,0.6032551257662228,0.207567110547453,11.450746268656715,11.578020519267344,1.0111149306450886,8.378826029008259,6.887906407466079,0.8220610361904542,0.0,50.40555387729946,50.40555387729946,6.432470651074086,49485939.0,49495216.0,LKH
portgen4732,4732,522388.39720207616,248406.09583503284,0.4755199333781175,168.88161534045085,1392267.8333230284,1392098.951707688,513053.57039689337,0.1851280138442246,-0.6590663322045129,0.512920537161442,1.78749939113302e-07,5,516625.4456521739,23,208.9779284971081,99.37317063644193,0.4755199333781179,0.0675599426099822,556.9672857960774,556.8997258534674,205.24359446695976,0.1851280138442257,-0.6590663322045227,153.3320508360333,57.070341378452014,0.3722009916862104,4.726750971183798,280.92785255228347,276.2011015810997,160.027146414218,-0.3028522833588691,-0.5632435300184895,200.3876315492639,198.4069465298078,2.932675811331318,1.525719932552689,0.5202484115897122,0.0675599426099822,11.0953605476175,11.027800605007515,2.8117186260897045,1.56234139351963,0.9030021011308026,0.5779800144042313,0.0004044439917828,3.141117053558468,3.140712609566685,1.544551094032078,3.7978813829175935,1.7300147143114049,0.4555209970729468,0.0675599426099822,11.0953605476175,11.027800605007515,3.754769141569123,4731,3.840743268092827e-06,1.999577345731192,0.6799879347749097,0.3400658325253511,1,4,3,2.0,159916.63099614758,159225.95913028056,1573.6677122734736,0.0044378698224852,74.93655772730828,80.52702860902896,1.0746027179693016,334,0.1893491124260355,0.0705832628909551,0.6033389687235841,0.2073119188503804,11.48502994011976,11.655409829453308,1.0148349538679364,8.413685425839784,6.902602756110899,0.8204018104731957,0.0,50.40555387729946,50.40555387729946,6.448784794963668,49489436.0,49495554.9,LKH
