instances,feature_DominantPairs,feature_SmallerBetterPairs,feature_CapacityFraction,feature_CapFracDistanceFromOneHalf,feature_CorrelationCoefficient,feature_ApproximationGap,feature_CoeffVarWeights,feature_CoeffVarProfits,feature_CoeffVarEffics,feature_PossibleItemFixProportion,feature_SubsetSumLikeness,feature_ModBalasZemelMeasure,feature_MaxCardinality,feature_MinCardinality,feature_CardinalityGap,feature_FirstWeight,feature_FirstProfit,feature_PolyfitLinear,feature_PolyfitQuadratic,feature_PolyfitCubic,feature_BeforeAfterSplitRatio,feature_EvenOddLikeness,feature_GreedyUnusedCapacity,feature_ReducedDominantPairs,feature_ReducedSmallerBetterPairs,feature_ReducedCapacityFraction,feature_ReducedCapFracDistanceFromOneHalf,feature_ReducedCorrelationCoefficient,feature_ReducedApproximationGap,feature_ReducedCoeffVarWeights,feature_ReducedCoeffVarProfits,feature_ReducedCoeffVarEffics,feature_ReducedSubsetLikeness,feature_ReducedModBalasZemelMeasure,feature_ReducedMaxCardinality,feature_ReducedMinCardinality,feature_ReducedCardinalityGap,feature_ReducedFirstWeight,feature_ReducedFirstProfit,feature_ReducedPolyfitLinear,feature_ReducedPolyfitQuadratic,feature_ReducedPolyfitCubic,feature_ReducedBeforeAfterSplitRatio,feature_ReducedGreedyUnusedCapacity,algo_Expknap,algo_Minknap,algo_Combo,source
QuadFit085,0.543073073073073,0.99844044044044,0.422886881617515,0.15422623676497,-0.19844595154118,0.244011413625015,0.335331448194248,0.0567677370748548,0.530320039525219,0.414,0.001,0.000622096073422358,0.65,0.241,0.409,0.00100200400801603,0.743431221020093,0.0393807956830852,0.999962173917159,0.999962269014218,0.724063065903024,0.01,0.715892613191639,0.0640121350018961,0.996668708614101,0.306061187302196,0.387877625395608,0.935605838942173,0.254637717121589,0.144414192797049,0.0514642296746235,0.0230132377367064,0.00170648464163823,0.0025787819210559,0.402730375426621,0.232081911262799,0.170648464163823,0.437875751503006,0.775806451612903,0.875358285862689,0.999950213187109,0.99995025779821,0.354045940909566,0.715892613191639,15,0.000688461,0.000432865,QuadFit
QuadFit086,0.838352352352352,0.999063063063063,0.427861621851419,0.144276756297162,-0.854034209348442,0.306559959820465,0.344289127690822,0.0335716148176937,0.506789645002707,0.644,0.003,0.000803593230491614,0.662,0.238,0.424,0.001,0.820116054158607,0.729374430737419,0.99986785480047,0.999867898621059,0.738895057787298,0.03,0.714702047979575,0.996597562905523,0.997214749169172,0.467835615476133,0.064328769047734,-0.992017467844438,0.310159489681428,0.101464785966107,0.017342122579829,0.0241518736908294,0.00842696629213483,0.00254957337691013,0.539325842696629,0.398876404494382,0.140449438202247,0.56601466992665,0.909980430528376,0.984098656508492,0.999545064157669,0.999545206075687,0.541692958058955,0.714702047979575,15,5.05584e-05,4.5036e-05,QuadFit
QuadFit087,0.58775975975976,0.998828828828829,0.432836481899037,0.134327036201927,-0.360260945999914,0.695033805146137,0.313119158538427,0.0329553667988973,0.320469472466057,0.141,0.001,0.00178101632732728,0.644,0.257,0.387,0.005,0.818619582664527,0.129787949212754,0.999890221804758,0.999890372690023,0.714994063042841,0.01,0.886711241696813,0.443788652170492,0.998569920572249,0.418365533474456,0.163268933051088,0.260240893588476,0.746562173458695,0.240630240970848,0.0223012686776192,0.0682381049308868,0.00116414435389988,0.0025580299745297,0.585564610011641,0.279394644935972,0.306169965075669,0.172,0.879310344827586,0.0677253226957278,0.999752939731417,0.999753010279994,0.622806351686656,0.886711241696813,15,0.00269796,0.0021043,QuadFit
QuadFit088,0.999023023023023,0.999023023023023,0.437811850106355,0.12437629978729,-0.998292471264854,0.342718516407906,0.329944746800769,0.0650001687905222,0.550915833998724,0.552,0.001,0.000873790696647549,0.66,0.252,0.408,0.001001001001001,0.696269982238011,0.99658785818409,0.999967761756009,0.999967762495863,0.738895057787298,0.01,0.782342061100408,0.997812799616491,0.997822786832854,0.42207892839576,0.155842143208479,-0.999639330150645,0.388230432067679,0.123723763337928,0.033296875295146,0.0327116376279977,0.00223214285714286,0.00254830695127372,0.508928571428571,0.34375,0.165178571428571,0.500564971751412,0.837022132796781,0.999278790384029,0.99985893815601,0.999858955605755,0.508639775028151,0.782342061100408,15,5.46239e-05,4.57669e-05,QuadFit
QuadFit089,0.763447447447447,0.998980980980981,0.442786600102021,0.114426799795958,-0.724750392708221,0.0817283115829544,0.345670286047963,0.0447303673098089,0.45991679552311,0.866,0.001,0.000208628409540499,0.676,0.245,0.431,0.002002002002002,0.784347826086957,0.525263131730722,0.999930955204616,0.999931006020913,0.761783868870341,0.01,0.375800946861044,0.415104926495343,0.992705644708787,0.503061628367209,0.00612325673441827,0.654895511408115,0.103739026843682,0.0402395282032438,0.00100430674589069,0.00790752076265203,0.00746268656716418,0.00256848057748372,0.537313432835821,0.470149253731343,0.0671641791044776,0.811797752808989,0.995584988962472,0.428888130862496,0.875112261136848,0.878443796353374,0.540205122366489,0.375800946861044,1.88594,2.1268e-05,2.77437e-05,QuadFit
QuadFit090,0.0707947947947948,0.998838838838839,0.447762789405049,0.104474421189901,0.934307917483537,0.878548502695431,0.323816087211296,0.0408347983512275,0.462889681233394,0,0.003,0.00272898636479225,0.662,0.262,0.4,0.002,0.815275310834814,0.872931284672423,0.999924359717753,0.999924381250052,0.738895057787298,0.03,0.906775405837713,0.0707947947947948,0.998838838838839,0.447762789405049,0.104474421189901,0.934307917483537,0.878548502695431,0.323816087211296,0.0408347983512275,0.462889681233394,0.003,0.00272898636479225,0.662,0.262,0.4,0.002,0.815275310834814,0.872931284672423,0.999924359717753,0.999924381250052,0.738895057787298,0.906775405837713,15,0.00478406,0.00453992,QuadFit
QuadFit091,0.348038038038038,0.998728728728729,0.452737052380592,0.0945258952388167,0.544705617344821,0.670949133613885,0.327440050701204,0.0429742512560088,0.527850505746708,0.118,0.001,0.00192196973273394,0.668,0.264,0.404,0.001,0.780380673499268,0.296704209567002,0.999944044712268,0.999944151160863,0.750477225858606,0.01,0.884474071972929,0.228487005850392,0.998504585337729,0.444377199924704,0.111245600150592,0.787214041376557,0.670949133613885,0.265961442675788,0.0451304037505322,0.0785901223090713,0.00113378684807256,0.00255813288355684,0.623582766439909,0.286848072562358,0.336734693877551,0.133,0.780380673499268,0.619705946940411,0.999948384984369,0.999948787682446,0.683163355019234,0.884474071972929,15,0.00634627,0.0056055,QuadFit
QuadFit092,0.283001001001001,0.998676676676677,0.457711837511901,0.084576324976198,0.697272736926906,0.778020444230196,0.33321468593899,0.046061448329508,0.563456287315582,0.044,0.001,0.00232069284821949,0.676,0.264,0.412,0.001,0.775474956822107,0.486189269661537,0.999936850320193,0.999936878537509,0.761783868870341,0.01,0.901779098021563,0.242811452605753,0.998584853994611,0.456665388154352,0.0866692236912969,0.764566900696913,0.778020444230196,0.309453719643389,0.0470835912091694,0.133684037299798,0.00104602510460251,0.0025470407778059,0.661087866108787,0.27510460251046,0.385983263598326,0.048,0.775474956822107,0.584562545641283,0.99993911616477,0.999939192919385,0.740418286812098,0.901779098021563,15,0.0060669,0.000417673,QuadFit
QuadFit093,0.749673673673674,0.998894894894895,0.46268802799239,0.0746239440152197,-0.675821966746996,0.324288604620857,0.332403572164821,0.0391990621492078,0.548655710918926,0.447,0.003,0.00082680547346675,0.682,0.264,0.418,0.001001001001001,0.797872340425532,0.456735330737777,0.999911218125807,0.999911232861334,0.770072214670213,0.03,0.770284169323623,0.365666850119244,0.997936158503027,0.369949420768997,0.260101158462007,0.650033673515778,0.377890026872179,0.153368791125253,0.0132060968566973,0.0321061251637361,0.0054249547920434,0.00254898775026283,0.475587703435805,0.280289330922242,0.195298372513562,0.422360248447205,0.929752066115702,0.422543776704416,0.999183742614901,0.999184467949811,0.464910063954462,0.770284169323623,15,0.000302029,0.00019824,QuadFit
QuadFit094,0.560836836836837,0.999021021021021,0.467662721833424,0.0646745563331527,-0.297521761136406,0.509676246416334,0.340954498480553,0.0349009017789235,0.458439844022441,0.423,0.001,0.00151585733271246,0.692,0.263,0.429,0.002,0.811428571428571,0.0885191983497069,0.999889253294623,0.999889281508642,0.783503257154115,0.01,0.826593087300765,0.92973714615829,0.998363181205469,0.443328273916471,0.113343452167057,-0.914126655367095,0.509676246416334,0.173040787657472,0.0312808914525066,0.0437959930985253,0.00173310225303293,0.00254847940965883,0.563258232235702,0.334488734835355,0.228769497400347,0.355415352260778,0.845714285714286,0.83562754205263,0.999872155719149,0.999872641403467,0.587088006468343,0.826593087300765,15,7.40504e-05,5.38181e-05,QuadFit
QuadFit095,0.417915915915916,0.999003003003003,0.472638413967237,0.0547231720655263,0.307841467433387,0.763108181198259,0.335791838192178,0.0798830089394537,0.512335812375266,0.006,0.001,0.00249714825757218,0.689,0.272,0.417,0.00100200400801603,0.59412780656304,0.0947663690715411,0.99997843015209,0.999978439159861,0.779525253721915,0.01,0.878134753525981,0.411838604638911,0.99899497691081,0.478448142805106,0.0431037143897877,0.330726070630799,0.763108181198259,0.335733771135532,0.0793950506406142,0.51156317226695,0.00100603621730382,0.00255960272677584,0.693158953722334,0.275653923541247,0.417505030181087,0.00100908173562059,0.59412780656304,0.109379733794888,0.999978249938305,0.999978272796044,0.785020154201608,0.878134753525981,15,0.000148977,7.41062e-05,QuadFit
QuadFit096,0.442432432432432,0.998842842842843,0.477613630040123,0.0447727399197533,0.197413858876825,0.255863131143229,0.323898725989218,0.0171582456317688,0.373188479815684,0.516,0.005,0.00066326576363171,0.683,0.285,0.398,0.0030060120240481,0.909270216962525,0.0389722316766349,0.999506099076814,0.99950619638242,0.770072214670213,0.05,0.703554413460757,0.0281470834830519,0.997159625618124,0.3372937239457,0.3254125521086,0.97271975320688,0.258411568704387,0.107796137086999,0.0159773586684502,0.0204188188163395,0.0103305785123967,0.00254760950985278,0.409090909090909,0.278925619834711,0.130165289256198,0.52734778121775,0.918326693227092,0.946183718278853,0.999417090123742,0.999417113446687,0.360306746496228,0.703554413460757,15,0.000559845,0.000441888,QuadFit
QuadFit097,0.993933933933934,0.998950950950951,0.48258711418586,0.0348257716282809,-0.955425312353669,0.473340265649456,0.328523436669031,0.0537518900906798,0.533862716760823,0.425,0.001,0.00120929925875299,0.693,0.282,0.411,0.001,0.741106719367589,0.912837527486107,0.999951921267187,0.999951940922137,0.784819341138052,0.01,0.830645469124423,0.998115437054992,0.998115437054992,0.432469254474741,0.135061491050519,-0.99190649437289,0.486809297598772,0.156871631206268,0.0441538244651178,0.0423975174595196,0.00173913043478261,0.00256119998714415,0.540869565217391,0.333913043478261,0.20695652173913,0.406478578892372,0.786585365853659,0.983878493579115,0.999919405638444,0.999920516472023,0.553541878405172,0.830645469124423,15,7.61135e-05,5.61451e-05,QuadFit
QuadFit098,0.00441441441441441,0.999011011011011,0.487562829471619,0.0248743410567611,0.984047097522629,0.405827980497643,0.342761393753328,0.0796784752857519,0.509424343709587,0.296,0.002,0.00162089239814753,0.706,0.277,0.429,0.001,0.638935108153078,0.968348690142712,0.999980839931595,0.999980847852219,0.800219348907528,0.02,0.793240037033444,0.00762155696366223,0.998581566015777,0.440816845259595,0.11836630948081,0.987511942516558,0.405827980497643,0.20388168752004,0.0431957466155032,0.0384518068273572,0.00284090909090909,0.00255155929722923,0.582386363636364,0.315340909090909,0.267045454545455,0.282,0.790349417637271,0.975179836612826,0.999942717979122,0.99994279061932,0.615141993697559,0.793240037033444,15,0.00119917,0.000885438,QuadFit
QuadFit099,0.70219019019019,0.999013013013013,0.492539144848007,0.0149217103039861,-0.635744448650966,0.580814208567872,0.33372947324259,0.0284469662513895,0.406310333477658,0.309,0.001,0.00159318787315561,0.702,0.287,0.415,0.003,0.835538752362949,0.404171003990522,0.99984276973907,0.999842812194443,0.79643792669934,0.01,0.852212191714466,0.985121332242706,0.998603158623293,0.439302375718728,0.121395248562545,-0.945192730733971,0.580814208567817,0.188563394167203,0.0326606710897647,0.048783362937889,0.00144717800289436,0.00255303668541751,0.568740955137482,0.322720694645441,0.246020260492041,0.304,0.835538752362949,0.893389298232341,0.999881924894534,0.999882223889736,0.595986754193292,0.852212191714466,15,9.18331e-05,7.02673e-05,QuadFit
QuadFit100,0.572286286286286,0.922602602602603,0.497513120229008,0.00497375954198476,-0.280923308050747,0.172321644640967,0.324609041807751,0.114763674237837,0.58796065550186,0.441,0.004,0.000439189922139699,0.701,0.296,0.405,0.001,0.537695590327169,0.0789179050061756,0.999988588593075,0.999988595129254,0.775503017697811,0.004,0.706100929898921,0.0698059130167157,0.753682010246151,0.368615490678017,0.262769018643966,0.922998553309171,0.196659279517161,0.139291938442729,0.0977874406738296,0.0165140118297728,0.00715563506261181,0.00254934705777615,0.465116279069767,0.289803220035778,0.175313059033989,0.443,0.613636363636364,0.851926329410823,0.999981399749244,0.999981552336564,0.40986594485183,0.706100929898921,15,0.00449833,0.00463197,QuadFit
QuadFit101,0.465359359359359,0.998810810810811,0.502487849343805,0.00497569868760972,0.166532546374221,0.731083658187711,0.339734073298888,0.0377440577849419,0.42837307579302,0.147,0.001,0.00191815912819254,0.713,0.29,0.423,0.002,0.818950930626058,0.0277330890018829,0.999913174184608,0.999913300496896,0.810077097297917,0.01,0.897709605253676,0.314212748157566,0.998568983262608,0.492211654485104,0.0155766910297923,0.633954782223703,0.731083658187711,0.26501089836022,0.0364388466622542,0.0807986355833984,0.00117233294255569,0.00254710875397758,0.663540445486518,0.323563892145369,0.339976553341149,0.14,0.818950930626058,0.401898665904304,0.999902879508014,0.999903920351753,0.743803599196837,0.897709605253676,15,0.00492598,0.000817579,QuadFit
QuadFit102,0.998958958958959,0.998958958958959,0.507463730047281,0.0149274600945626,-0.999926657975273,0.0503279855340427,0.340947605721367,0.0634779689604036,0.572762664390445,0.931,0.003,0.000128299531846503,0.718,0.293,0.425,0.001,0.713541666666667,0.999853321329597,0.999966884745357,0.999966896965471,0.816070473867844,0.03,0.274471446975237,0.944160272804774,0.979539641943734,0.570933344145313,0.141866688290626,-0.995920982424172,0.0628826890837102,0.015438438057161,0.00396787434118481,0.00388212283829697,0.0434782608695652,0.00257326752970548,0.594202898550725,0.550724637681159,0.0434782608695652,0.913448735019973,0.978308026030369,0.99185860323273,0.991934047278702,0.991954931466686,0.615401414900255,0.274471446975237,1.6415,2.05185e-05,1.8203e-05,QuadFit
QuadFit103,0.625273273273273,0.999031031031031,0.512438026968137,0.0248760539362745,-0.429091105787906,0.790228886854787,0.328910767147663,0.0992076200126112,0.48318914340018,0,0.002,0.00280104600948609,0.714,0.303,0.411,0.001,0.493601462522852,0.184119177066289,0.999984789506484,0.999984852536769,0.811286108067767,0.02,0.903113927708474,0.625273273273273,0.999031031031031,0.512438026968137,0.0248760539362745,-0.429091105787906,0.790228886854787,0.328910767147663,0.0992076200126112,0.48318914340018,0.002,0.00280104600948609,0.714,0.303,0.411,0.001,0.493601462522852,0.184119177066289,0.999984789506484,0.999984852536769,0.811286108067767,0.903113927708474,15,0.000161272,0.000127611,QuadFit
QuadFit104,0.617037037037037,0.999117117117117,0.517414846271579,0.0348296925431575,-0.367716846806799,0.529109951870209,0.320513984831358,0.0196933980158301,0.557986036967606,0.317,0.003,0.00146532981354511,0.713,0.312,0.401,0.001001001001001,0.886690647482014,0.135215679425533,0.99966829744024,0.99966866685344,0.808862921442029,0.03,0.839019964132973,0.948776958648021,0.998621743816095,0.45728327584877,0.0854334483024606,-0.928998744399933,0.529109951870209,0.17799653515186,0.0218902179362471,0.0432435397359198,0.00439238653001464,0.00255656959958399,0.579795021961933,0.34407027818448,0.235724743777452,0.342342342342342,0.886690647482014,0.863038667096651,0.99972557560767,0.999725616339384,0.610928814476675,0.839019964132973,15,0.000111585,6.9986e-05,QuadFit
QuadFit105,0.997945945945946,0.999045045045045,0.522389765844916,0.0447795316898318,-0.964710007196092,0.0279759616357002,0.343676420371605,0.092277277581484,0.476831187446757,0.947,0.004,7.13690150034464e-05,0.731,0.3,0.431,0.002,0.636632200886263,0.930665397984285,0.999984447011282,0.999984447561356,0.827669991705204,0.04,0.191371513234794,0.93033381712627,0.980406386066763,0.539438692520203,0.078877385040407,-0.989270758624598,0.0421820178783923,0.0129349902900223,0.00265301284208083,0.00311726450788204,0.0754716981132075,0.00255385398430568,0.566037735849057,0.528301886792453,0.0377358490566038,0.932539682539683,0.986636971046771,0.978656633869689,0.97881414664875,0.979050242904021,0.487763343545746,0.191371513234794,0.0103656,1.6522e-05,1.49675e-05,QuadFit
QuadFit106,0.44038038038038,0.998588588588589,0.527364309580962,0.0547286191619236,0.263247426537369,0.69742965458739,0.335350083388359,0.0481409343738666,0.526525505147745,0.141,0.001,0.00188659027825452,0.728,0.31,0.418,0.001,0.770034843205575,0.0692992075785464,0.999936945748345,0.999937068079293,0.827669991705204,0.01,0.897218434396366,0.295548843860835,0.998271422019967,0.518109522604244,0.0362190452084881,0.685148590102126,0.69742965458739,0.262747239982046,0.0479945309867279,0.078176529133422,0.00116414435389988,0.00255031236986433,0.683352735739232,0.345750873108265,0.337601862630966,0.14,0.770034843205575,0.469428590518932,0.99993645418362,0.999936808530151,0.771693985798302,0.897218434396366,15,0.00641294,0.0045838,QuadFit
QuadFit107,0.403491491491491,0.999009009009009,0.532339135047491,0.0646782700949826,0.387443352584827,0.353262299394887,0.333544905482397,0.045020870517952,0.397303544829145,0.56,0.001,0.00120102691767864,0.73,0.316,0.414,0.002002002002002,0.751700680272109,0.150112351462171,0.999945763443119,0.999945864777704,0.82992815140729,0.01,0.767879724862128,0.959308345413129,0.997794574446055,0.491182155458697,0.0176356890826069,-0.932601285151121,0.353262299394887,0.112072278727291,0.0213777404511497,0.0270173133337931,0.00227272727272727,0.0025476852292305,0.568181818181818,0.415909090909091,0.152272727272727,0.516829533116178,0.889455782312925,0.869745157065523,0.999777888292285,0.999782714893084,0.593842754137081,0.767879724862128,15,5.63475e-05,4.92414e-05,QuadFit
QuadFit108,0.998942942942943,0.998960960960961,0.537313494489516,0.0746269889790321,-0.984136530964607,0.682659418287136,0.34690583278394,0.058124549996123,0.407340579169332,0.226,0.002,0.00174213715888433,0.742,0.309,0.433,0.002,0.742230347349177,0.968524711579051,0.999955944756766,0.99995602767858,0.841983729864648,0.02,0.900097252477044,0.998629454690106,0.998659539831055,0.514427286993766,0.0288545739875321,-0.986382537378695,0.746829403606127,0.237933843292137,0.0410580192992822,0.0696279188822329,0.00258397932816537,0.00255355991921227,0.666666666666667,0.356589147286822,0.310077519379845,0.216,0.812,0.972950510045631,0.999905780042202,0.999905842664039,0.746284489150174,0.900097252477044,15,0.000120071,9.17294e-05,QuadFit
QuadFit109,0.371835835835836,0.999005005005005,0.542290496119446,0.0845809922388925,0.552943397922233,0.484499463636571,0.328441459941484,0.0345187682703123,0.332540238261477,0.375,0.002,0.00154802257108874,0.732,0.328,0.404,0.003,0.800369685767098,0.305746401305785,0.999899298286453,0.999899321719023,0.832165833212722,0.02,0.832387754975806,0.835025641025641,0.998420512820513,0.46720846203823,0.0655830759235407,-0.815366302585833,0.484499463636517,0.153320491820922,0.0180180926701844,0.0364834271211958,0.0032,0.00256080217281503,0.5712,0.3696,0.2016,0.377,0.900184842883549,0.664822207392492,0.99964611228104,0.999648172652933,0.599568047761519,0.832387754975806,15,8.99055e-05,7.44016e-05,QuadFit
QuadFit110,0.0129269269269269,0.999007007007007,0.547264296015362,0.0945285920307233,0.981752536700563,0.41298644666233,0.330141358965093,0.0310169660953402,0.441513607633243,0.399,0.001,0.00125234696845786,0.74,0.328,0.412,0.002002002002002,0.842381786339755,0.96383804331799,0.999877655854558,0.999878017160596,0.840913064927696,0.01,0.803720153315786,0.0275429839156961,0.998319467554077,0.459293445937909,0.0814131081241822,0.986512064610329,0.41298644666233,0.156603166550911,0.0129708230609833,0.031912892137946,0.00166389351081531,0.00254876604925368,0.56738768718802,0.359400998336107,0.207986688851914,0.396396396396396,0.933450087565674,0.973206053621735,0.999354316849209,0.999356374625858,0.593556215085219,0.803720153315786,15,0.000591738,0.000548321,QuadFit
QuadFit111,0.354426426426426,0.99811011011011,0.552238955662179,0.104477911324358,0.56347991941195,0.357786643026007,0.337050248920281,0.062264837640311,0.559395695788157,0.353,0.002,0.00106661665763324,0.746,0.327,0.419,0.001,0.70906432748538,0.317509619580497,0.999969531146896,0.999969605456227,0.847262016935891,0.002,0.814802632893034,0.0370512151822414,0.996382446251095,0.488935034250339,0.0221299314993223,0.94700307404395,0.357786643026007,0.178378980486892,0.0705355366605247,0.0302904229386516,0.00309119010819165,0.0025511787217236,0.60741885625966,0.372488408037094,0.234930448222566,0.334,0.70906432748538,0.896814822248692,0.999976164379645,0.999976190048196,0.656928517512572,0.814802632893034,15,0.00353386,0.00209208,QuadFit
QuadFit112,0.897575575575576,0.999013013013013,0.557214872080976,0.114429744161951,-0.897316995222359,0.140643049672704,0.330637217410021,0.050321382291899,0.524308196073649,0.732,0.003,0.000358518051447192,0.745,0.337,0.408,0.001001001001001,0.773015873015873,0.805177789914883,0.99995407055852,0.99995430153544,0.846216324619526,0.03,0.59412382925572,0.675862261725082,0.996562133154452,0.435178808475811,0.129642383048378,-0.307003875112298,0.180091709946755,0.0647833395844403,0.00199499173791261,0.0133207274673111,0.0111940298507463,0.00255369010776153,0.48134328358209,0.391791044776119,0.0895522388059701,0.697278911564626,0.989837398373984,0.0942513793339677,0.970673816304114,0.970764288857969,0.470245416428582,0.59412382925572,15,4.60809e-05,4.52404e-05,QuadFit
QuadFit113,0.397761761761762,0.998860860860861,0.562189465876268,0.124378931752536,0.490560110730375,0.704400015420039,0.33818431148813,0.0124738473799817,0.438820296108056,0.198,0.002,0.00185588009897045,0.753,0.334,0.419,0.002,0.930783242258652,0.240649222239797,0.999230149967015,0.999231232440104,0.854443806436959,0.02,0.887306576780034,0.206543566178187,0.998542968421642,0.545356168053718,0.0907123361074365,0.864396442841452,0.704400015420039,0.238950896372224,0.0135536027493844,0.0601478190657964,0.00249376558603491,0.0025495351348601,0.692019950124688,0.382793017456359,0.309226932668329,0.189,0.930783242258652,0.747181210396956,0.999361583375599,0.999363370487084,0.783203902127317,0.887306576780034,15,0.0017489,0.00578382,QuadFit
QuadFit114,0.568624624624625,0.999013013013013,0.567164979260692,0.134329958521384,-0.230611925047164,0.775751699732164,0.32992081480056,0.0782426650155506,0.485979137408966,0,0.003,0.00284692809858485,0.752,0.344,0.408,0.001,0.605504587155963,0.0531818599739601,0.99997641043904,0.99997641094412,0.852416382349567,0.03,0.90483868174916,0.568624624624625,0.999013013013013,0.567164979260692,0.134329958521384,-0.230611925047164,0.775751699732164,0.32992081480056,0.0782426650155506,0.485979137408966,0.003,0.00284692809858485,0.752,0.344,0.408,0.001,0.605504587155963,0.0531818599739601,0.99997641043904,0.99997641094412,0.852416382349567,0.90483868174916,15,0.000132485,0.000295631,QuadFit
QuadFit115,0.0157137137137137,0.998954954954955,0.572139932750086,0.144279865500171,0.976281341571531,0.634389108003929,0.322450700274446,0.0344636731795043,0.524567267069811,0.17,0.001,0.00196530173309121,0.751,0.353,0.398,0.001,0.823284823284823,0.953125257900708,0.99985856959821,0.999858571194516,0.852416382349567,0.01,0.871582502526117,0.021361198715247,0.998700713590187,0.557265050197528,0.114530100395056,0.978313757718861,0.634389108003929,0.238455811017207,0.0236971198447958,0.0581149642904749,0.00120481927710843,0.00254712624303725,0.7,0.393975903614458,0.306024096385542,0.189,0.879417879417879,0.957097808541998,0.999713714241644,0.999714874002848,0.793629518344323,0.871582502526117,15,0.00111425,0.00336856,QuadFit
QuadFit116,0.782054054054054,0.998922922922923,0.577115678586344,0.154231357172689,-0.754366435572373,0.198618002998742,0.33499909813718,0.0440208249570549,0.285629856405221,0.595,0.003,0.000508985808896439,0.764,0.347,0.417,0.006,0.785234899328859,0.569068719118168,0.999932367549105,0.999932388608381,0.865250473686791,0.03,0.690185104217242,0.125449211587825,0.997445300085564,0.365145320134687,0.269709359730626,0.920271095409901,0.235340615879196,0.103420480056892,0.0141178982800767,0.0192789406918448,0.00740740740740741,0.00256125415521496,0.437037037037037,0.303703703703704,0.133333333333333,0.571140262361251,0.930417495029821,0.84689888904694,0.999329558823496,0.999329594125887,0.406894675460106,0.690185104217242,15,0.000284494,0.000648774,QuadFit
QuadFit117,0.0974454454454454,0.998962962962963,0.582090120185616,0.164180240371232,0.918644449822414,0.673796791443825,0.333178730881035,0.0453633096198752,0.49403222197425,0.134,0.003,0.00221226548499386,0.762,0.355,0.407,0.00100401606425703,0.776923076923077,0.843907625189526,0.999936906357071,0.999936937257439,0.863328422949147,0.03,0.875306021450613,0.12910064211243,0.998822571386616,0.574868233132109,0.149736466264218,0.898308423698116,0.673796791443825,0.262885333031272,0.0304245856805373,0.0723826624627411,0.00346420323325635,0.00255637564994828,0.725173210161663,0.394919168591224,0.330254041570439,0.1285140562249,0.842307692307692,0.806958024086993,0.999868963145478,0.999869069080406,0.824265483872604,0.875306021450613,15,0.000686668,0.00168222,QuadFit
QuadFit118,0.997863863863864,0.999025025025025,0.587065348674592,0.174130697349183,-0.957200194566502,0.516982532792418,0.328388894233986,0.0197493418686286,0.537849633202131,0.355,0.002,0.00131805702915013,0.766,0.359,0.407,0.001,0.901433691756272,0.916232212478148,0.999696120765535,0.999701728789406,0.867153791379162,0.02,0.85550799509334,0.992585102797439,0.998541094901054,0.524116079523081,0.0482321590461625,-0.950784164744534,0.55052720095065,0.172266192636706,0.00798973673726283,0.0404643887757175,0.00310077519379845,0.00254929848540111,0.637209302325581,0.406201550387597,0.231007751937984,0.354,0.959923664122137,0.90399052792896,0.998220613304188,0.998255925761136,0.703746387053184,0.85550799509334,15,9.68627e-05,0.000234088,QuadFit
QuadFit119,0.193141141141141,0.998970970970971,0.592041752515597,0.184083505031195,0.84511465929386,0.445995664386879,0.333812048045521,0.0256798823214034,0.520216096320414,0.343,0.002,0.00128128206680907,0.773,0.36,0.413,0.001,0.867041198501873,0.714218787353377,0.999791576461138,0.999792189384764,0.873669901203167,0.02,0.826131119272795,0.0216430931432602,0.998371199465419,0.535892112284394,0.0717842245687874,0.974547856442486,0.445995664386934,0.182211831579044,0.0269052640714211,0.0354556186757667,0.0030441400304414,0.00255341391543918,0.654490106544901,0.410958904109589,0.243531202435312,0.338,0.867041198501873,0.949743524496643,0.999811073713418,0.99981525187759,0.729992899348759,0.826131119272795,15,0.00117171,0.000916361,QuadFit
QuadFit120,0.608416416416416,0.999075075075075,0.597016359381975,0.194032718763949,-0.357405585237064,0.16974260265704,0.329011315562438,0.0353933842131883,0.403128675732124,0.785,0.002,0.000499516409353843,0.771,0.368,0.403,0.002,0.797101449275362,0.127738752358646,0.999909056206057,0.999909215874958,0.870904783816798,0.02,0.605136913422507,0.995261899587046,0.995261899587046,0.462145235211413,0.0757095295771734,-0.996413747577801,0.175136292834886,0.0469044156490984,0.0162144467852221,0.0126906927844101,0.00930232558139535,0.00257632419832287,0.497674418604651,0.427906976744186,0.0697674418604651,0.763279445727483,0.91214953271028,0.99284035636204,0.999534113068541,0.999534135021239,0.484853827811632,0.605136913422507,15,2.70799e-05,2.9818e-05,QuadFit
QuadFit121,0.0121321321321321,0.998942942942943,0.601991889939905,0.203983779879809,0.982729169907812,0.544512210117269,0.323747105669573,0.0368304351604693,0.538736884750135,0.25,0.001,0.00171276647055658,0.773,0.374,0.399,0.001,0.810810810810811,0.965756621387699,0.999894601865041,0.99989478721374,0.873669901203167,0.01,0.856149894270701,0.0187414330218069,0.998486871384068,0.571819010021257,0.143638020042514,0.986455359783737,0.544512210117325,0.208652798961566,0.0221531815284478,0.0450261387136764,0.00133333333333333,0.00254662652904653,0.697333333333333,0.426666666666667,0.270666666666667,0.276,0.88996138996139,0.973094176846062,0.999715126893763,0.999717276402748,0.790033650007685,0.856149894270701,15,0.000882572,0.000682903,QuadFit
